grupi_id,base_id,oracle_id,n_amendments,schema,base_effective,oracle_effective,pair_index,redaction_count,title
163125,122052022003,118112022004,458,tyviseadus,2022-07-01,2022-12-01,27,32,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus"
163125,118112022004,116122022022,458,tyviseadus,2022-12-01,2023-01-01,28,32,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus"
163125,116122022022,116122022023,458,tyviseadus,2023-01-01,2023-02-13,29,32,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus"
163125,116122022023,101072023008,458,tyviseadus,2023-02-13,2024-01-01,30,32,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus"
163125,101072023008,101072023009,458,tyviseadus,2024-01-01,2024-05-01,31,32,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus"
163184,108072011069,101102011003,174,tyviseadus,2011-07-22,2011-10-02,1,13,Riigikogu kodu- ja töökorra seadus
163184,101102011003,101102011004,174,tyviseadus,2011-10-02,2012-01-01,2,13,Riigikogu kodu- ja töökorra seadus
163184,101102011004,114092012002,174,tyviseadus,2012-01-01,2012-09-15,3,13,Riigikogu kodu- ja töökorra seadus
163184,114092012002,101112012009,174,tyviseadus,2012-09-15,2012-11-11,4,13,Riigikogu kodu- ja töökorra seadus
163184,101112012009,101112012010,174,tyviseadus,2012-11-11,2013-04-01,5,13,Riigikogu kodu- ja töökorra seadus
163184,101112012010,101042014004,174,tyviseadus,2013-04-01,2014-04-11,6,13,Riigikogu kodu- ja töökorra seadus
163184,101042014004,105112014005,174,tyviseadus,2014-04-11,2014-11-15,7,13,Riigikogu kodu- ja töökorra seadus
163184,105112014005,122122014013,174,tyviseadus,2014-11-15,2015-01-01,8,13,Riigikogu kodu- ja töökorra seadus
163184,122122014013,106032015033,174,tyviseadus,2015-01-01,2015-03-16,9,13,Riigikogu kodu- ja töökorra seadus
163184,106032015033,103052016005,174,tyviseadus,2015-03-16,2016-05-13,10,13,Riigikogu kodu- ja töökorra seadus
163184,103052016005,107032019002,174,tyviseadus,2016-05-13,2019-03-17,11,13,Riigikogu kodu- ja töökorra seadus
163184,107032019002,102062020009,174,tyviseadus,2019-03-17,2020-06-12,12,13,Riigikogu kodu- ja töökorra seadus
163335,102052013003,130062015049,194,tyviseadus,2013-07-01,2015-09-01,1,5,Kohanimeseadus
163335,130062015049,113112020003,194,tyviseadus,2015-09-01,2020-12-01,2,5,Kohanimeseadus
163335,113112020003,114032023038,194,tyviseadus,2020-12-01,2023-03-15,3,5,Kohanimeseadus
163335,114032023038,104122024011,194,tyviseadus,2023-03-15,2025-01-01,4,5,Kohanimeseadus
163380,106122012022,106122012023,132,tyviseadus,2013-01-01,2013-05-01,1,6,Vanemahüvitise seadus
163380,106122012023,116052013043,132,tyviseadus,2013-05-01,2013-05-14,2,6,Vanemahüvitise seadus
163380,116052013043,111122013010,132,tyviseadus,2013-05-14,2014-01-01,3,6,Vanemahüvitise seadus
163380,111122013010,110012014014,132,tyviseadus,2014-01-01,2014-01-20,4,6,Vanemahüvitise seadus
163380,110012014014,108072016042,132,tyviseadus,2014-01-20,2016-07-18,5,6,Vanemahüvitise seadus
163383,110122010016,115032011020,433,tyviseadus,2011-01-01,2011-04-01,1,29,Käibemaksuseadus
163383,115032011020,120122011004,433,tyviseadus,2011-04-01,2012-01-01,2,29,Käibemaksuseadus
163383,120122011004,127032012014,433,tyviseadus,2012-01-01,2012-04-01,3,29,Käibemaksuseadus
163383,127032012014,106062014009,433,tyviseadus,2012-04-01,2014-07-01,4,29,Käibemaksuseadus
163383,106062014009,111072014012,433,tyviseadus,2014-07-01,2014-08-01,5,29,Käibemaksuseadus
163383,111072014012,111072014013,433,tyviseadus,2014-08-01,2014-10-01,6,29,Käibemaksuseadus
163383,111072014013,111072014014,433,tyviseadus,2014-10-01,2014-11-01,7,29,Käibemaksuseadus
163383,111072014014,111072014015,433,tyviseadus,2014-11-01,2014-12-01,8,29,Käibemaksuseadus
163383,111072014015,130122014018,433,tyviseadus,2014-12-01,2015-01-01,9,29,Käibemaksuseadus
163383,130122014018,129042016007,433,tyviseadus,2015-01-01,2016-05-01,10,29,Käibemaksuseadus
163383,129042016007,129042016008,433,tyviseadus,2016-05-01,2016-07-01,11,29,Käibemaksuseadus
163383,129042016008,124122016015,433,tyviseadus,2016-07-01,2017-01-01,12,29,Käibemaksuseadus
163383,124122016015,127062017004,433,tyviseadus,2017-01-01,2017-07-01,13,29,Käibemaksuseadus
163383,127062017004,107072017025,433,tyviseadus,2017-07-01,2017-08-01,14,29,Käibemaksuseadus
163383,107072017025,124042018004,433,tyviseadus,2017-08-01,2018-05-01,15,29,Käibemaksuseadus
163383,124042018004,124042018005,433,tyviseadus,2018-05-01,2018-10-01,16,29,Käibemaksuseadus
163383,124042018005,129112018008,433,tyviseadus,2018-10-01,2019-01-01,17,29,Käibemaksuseadus
163383,129112018008,129112018009,433,tyviseadus,2019-01-01,2019-02-01,18,29,Käibemaksuseadus
163383,129112018009,119122019015,433,tyviseadus,2019-02-01,2020-01-01,19,29,Käibemaksuseadus
163383,119122019015,126032021006,433,tyviseadus,2020-01-01,2021-07-01,20,29,Käibemaksuseadus
163383,126032021006,109122021010,433,tyviseadus,2021-07-01,2022-01-01,21,29,Käibemaksuseadus
163383,109122021010,109122021011,433,tyviseadus,2022-01-01,2022-07-01,22,29,Käibemaksuseadus
163383,109122021011,104062022012,433,tyviseadus,2022-07-01,2022-08-01,23,29,Käibemaksuseadus
163383,104062022012,121112023009,433,tyviseadus,2022-08-01,2023-12-01,24,29,Käibemaksuseadus
163383,121112023009,121112023010,433,tyviseadus,2023-12-01,2024-01-01,25,29,Käibemaksuseadus
163383,121112023010,111122024009,433,tyviseadus,2024-01-01,2025-01-01,26,29,Käibemaksuseadus
163383,111122024009,130122025021,433,tyviseadus,2025-01-01,2026-01-01,27,29,Käibemaksuseadus
163383,130122025021,130122025022,433,tyviseadus,2026-01-01,2027-01-01,28,29,Käibemaksuseadus
163422,117122010036,117032011018,470,tyviseadus,2010-12-27,2011-03-18,1,30,Jäätmeseadus
163422,117032011018,109112011004,470,tyviseadus,2011-03-18,2011-11-10,2,30,Jäätmeseadus
163422,109112011004,130122011051,470,tyviseadus,2011-11-10,2012-01-01,3,30,Jäätmeseadus
163422,130122011051,104042012005,470,tyviseadus,2012-01-01,2012-04-14,4,30,Jäätmeseadus
163422,104042012005,104012013034,470,tyviseadus,2012-04-14,2013-01-14,5,30,Jäätmeseadus
163422,104012013034,114062013006,470,tyviseadus,2013-01-14,2013-06-24,6,30,Jäätmeseadus
163422,114062013006,108072014015,470,tyviseadus,2013-06-24,2014-07-18,7,30,Jäätmeseadus
163422,108072014015,108072014016,470,tyviseadus,2014-07-18,2014-08-01,8,30,Jäätmeseadus
163422,108072014016,108072014017,470,tyviseadus,2014-08-01,2015-01-07,9,30,Jäätmeseadus
163422,108072014017,106032015028,470,tyviseadus,2015-01-07,2015-03-16,10,30,Jäätmeseadus
163422,106032015028,103122015002,470,tyviseadus,2015-03-16,2016-01-01,11,30,Jäätmeseadus
163422,103122015002,125112016005,470,tyviseadus,2016-01-01,2016-12-05,12,30,Jäätmeseadus
163422,125112016005,125112016006,470,tyviseadus,2016-12-05,2017-01-01,13,30,Jäätmeseadus
163422,125112016006,123102018006,470,tyviseadus,2017-01-01,2018-10-30,14,30,Jäätmeseadus
163422,123102018006,102072019003,470,tyviseadus,2018-10-30,2019-07-12,15,30,Jäätmeseadus
163422,102072019003,102072019004,470,tyviseadus,2019-07-12,2019-07-22,16,30,Jäätmeseadus
163422,102072019004,105052021003,470,tyviseadus,2019-07-22,2021-05-15,17,30,Jäätmeseadus
163422,105052021003,105052021004,470,tyviseadus,2021-05-15,2021-05-26,18,30,Jäätmeseadus
163422,105052021004,122102021016,470,tyviseadus,2021-05-26,2021-11-01,19,30,Jäätmeseadus
163422,122102021016,130122023012,470,tyviseadus,2021-11-01,2023-07-01,20,30,Jäätmeseadus
163422,130122023012,108072025057,470,tyviseadus,2023-07-01,2025-09-01,21,30,Jäätmeseadus
163422,108072025057,103122025004,470,tyviseadus,2025-09-01,2025-12-13,22,30,Jäätmeseadus
163422,103122025004,103122025005,470,tyviseadus,2025-12-13,2026-01-01,23,30,Jäätmeseadus
163422,103122025005,107012026016,470,tyviseadus,2026-01-01,2026-01-17,24,30,Jäätmeseadus
163422,107012026016,118032026027,470,tyviseadus,2026-01-17,2026-03-19,25,30,Jäätmeseadus
163422,118032026027,118032026034,470,tyviseadus,2026-03-19,2026-03-28,26,30,Jäätmeseadus
163422,118032026034,118032026028,470,tyviseadus,2026-03-28,2027-01-01,27,30,Jäätmeseadus
163422,118032026028,118032026029,470,tyviseadus,2027-01-01,2027-02-18,28,30,Jäätmeseadus
163422,118032026029,118032026035,470,tyviseadus,2027-02-18,2031-01-01,29,30,Jäätmeseadus
300363,109122010004,118042013011,299,tyviseadus,2011-01-01,2013-04-28,1,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,118042013011,102072013067,299,tyviseadus,2013-04-28,2013-09-01,2,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,102072013067,103072013011,299,tyviseadus,2013-09-01,2013-10-01,3,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,103072013011,121122013002,299,tyviseadus,2013-10-01,2013-12-22,4,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,121122013002,121122013005,299,tyviseadus,2013-12-22,2014-01-01,5,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,121122013005,115032014091,299,tyviseadus,2014-01-01,2014-07-01,6,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,115032014091,104072014019,299,tyviseadus,2014-07-01,2015-01-01,7,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,104072014019,119032015071,299,tyviseadus,2015-01-01,2015-03-29,8,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,119032015071,103012017014,299,tyviseadus,2015-03-29,2017-01-18,9,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,103012017014,128112017032,299,tyviseadus,2017-01-18,2018-01-01,10,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,128112017032,106052020045,299,tyviseadus,2018-01-01,2020-05-07,11,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,106052020045,117062020004,299,tyviseadus,2020-05-07,2020-06-27,12,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,117062020004,108072021016,299,tyviseadus,2020-06-27,2021-07-15,13,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,108072021016,114052022005,299,tyviseadus,2021-07-15,2022-05-24,14,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,114052022005,106072023118,299,tyviseadus,2022-05-24,2024-01-01,15,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,106072023118,106072023119,299,tyviseadus,2024-01-01,2024-07-01,16,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,106072023119,126062025022,299,tyviseadus,2024-07-01,2025-07-06,17,19,Välismaalasele rahvusvahelise kaitse andmise seadus
300363,126062025022,126062025023,299,tyviseadus,2025-07-06,2025-09-01,18,19,Välismaalasele rahvusvahelise kaitse andmise seadus
304753,109122010002,103012017009,370,tyviseadus,2011-01-01,2017-01-18,1,9,Euroopa Liidu kodaniku seadus
304753,103012017009,126042017007,370,tyviseadus,2017-01-18,2017-05-06,2,9,Euroopa Liidu kodaniku seadus
304753,126042017007,126042017008,370,tyviseadus,2017-05-06,2017-10-01,3,9,Euroopa Liidu kodaniku seadus
304753,126042017008,131012020012,370,tyviseadus,2017-10-01,2020-02-01,4,9,Euroopa Liidu kodaniku seadus
304753,131012020012,131012020013,370,tyviseadus,2020-02-01,2021-01-01,5,9,Euroopa Liidu kodaniku seadus
304753,131012020013,117042025019,370,tyviseadus,2021-01-01,2025-04-27,6,9,Euroopa Liidu kodaniku seadus
304753,117042025019,117042025020,370,tyviseadus,2025-04-27,2025-09-01,7,9,Euroopa Liidu kodaniku seadus
304753,117042025020,117042025021,370,tyviseadus,2025-09-01,2028-01-01,8,9,Euroopa Liidu kodaniku seadus
304755,126032013018,123032015277,430,tyviseadus,2013-04-01,2015-07-01,1,9,Välisteenistuse seadus
304755,123032015277,108112016005,430,tyviseadus,2015-07-01,2016-11-18,2,9,Välisteenistuse seadus
304755,108112016005,108112016006,430,tyviseadus,2016-11-18,2017-01-01,3,9,Välisteenistuse seadus
304755,108112016006,124052017007,430,tyviseadus,2017-01-01,2018-02-01,4,9,Välisteenistuse seadus
304755,124052017007,126102018033,430,tyviseadus,2018-02-01,2022-04-01,5,9,Välisteenistuse seadus
304755,126102018033,106072023122,430,tyviseadus,2022-04-01,2024-01-01,6,9,Välisteenistuse seadus
304755,106072023122,127092024002,430,tyviseadus,2024-01-01,2025-01-01,7,9,Välisteenistuse seadus
304755,127092024002,109012025035,430,tyviseadus,2025-01-01,2025-09-01,8,9,Välisteenistuse seadus
305431,105012011016,120032013022,434,tyviseadus,2011-01-15,2013-04-01,1,10,Metsaseadus
305431,120032013022,111122013004,434,tyviseadus,2013-04-01,2014-01-01,2,10,Metsaseadus
305431,111122013004,108072014022,434,tyviseadus,2014-01-01,2014-08-01,3,10,Metsaseadus
305431,108072014022,106072017004,434,tyviseadus,2014-08-01,2017-09-01,4,10,Metsaseadus
305431,106072017004,126012018011,434,tyviseadus,2017-09-01,2018-02-05,5,10,Metsaseadus
305431,126012018011,130122020008,434,tyviseadus,2018-02-05,2021-03-01,6,10,Metsaseadus
305431,130122020008,122092023003,434,tyviseadus,2021-03-01,2023-07-01,7,10,Metsaseadus
305431,122092023003,105012024004,434,tyviseadus,2023-07-01,2024-07-01,8,10,Metsaseadus
305431,105012024004,119122024006,434,tyviseadus,2024-07-01,2025-01-01,9,10,Metsaseadus
305458,104032011019,104032011020,216,tyviseadus,2011-04-01,2014-01-01,1,7,Välissuhtlemisseadus
305458,104032011020,103012017022,216,tyviseadus,2014-01-01,2017-02-01,2,7,Välissuhtlemisseadus
305458,103012017022,108072020006,216,tyviseadus,2017-02-01,2020-07-18,3,7,Välissuhtlemisseadus
305458,108072020006,131012023006,216,tyviseadus,2020-07-18,2023-02-10,4,7,Välissuhtlemisseadus
305458,131012023006,127092024014,216,tyviseadus,2023-02-10,2025-01-01,5,7,Välissuhtlemisseadus
305458,127092024014,107052025002,216,tyviseadus,2025-01-01,2025-10-01,6,7,Välissuhtlemisseadus
307198,107062013008,101092015023,214,tyviseadus,2013-07-01,2015-09-01,1,4,Mahepõllumajanduse seadus
307198,101092015023,124112016002,214,tyviseadus,2015-09-01,2017-03-01,2,4,Mahepõllumajanduse seadus
307198,124112016002,127092023006,214,tyviseadus,2017-03-01,2023-07-01,3,4,Mahepõllumajanduse seadus
309273,110022012004,128042017006,56,tyviseadus,2012-02-20,2017-05-08,1,5,Töötajate usaldusisiku seadus
309273,128042017006,109072020006,56,tyviseadus,2017-05-08,2020-07-30,2,5,Töötajate usaldusisiku seadus
309273,109072020006,112112021018,56,tyviseadus,2020-07-30,2021-11-22,3,5,Töötajate usaldusisiku seadus
309273,112112021018,107012025003,56,tyviseadus,2021-11-22,2025-01-17,4,5,Töötajate usaldusisiku seadus
309561,111072013010,103052017009,104,tyviseadus,2013-09-01,2017-07-01,1,3,Huvikooli seadus
309561,103052017009,109012025004,104,tyviseadus,2017-07-01,2025-09-01,2,3,Huvikooli seadus
309829,102032011004,104072013004,278,tyviseadus,2011-03-04,2013-07-14,1,12,Söödaseadus
309829,104072013004,130122014013,278,tyviseadus,2013-07-14,2015-01-01,2,12,Söödaseadus
309829,130122014013,101092015029,278,tyviseadus,2015-01-01,2015-09-01,3,12,Söödaseadus
309829,101092015029,110112017007,278,tyviseadus,2015-09-01,2018-01-01,4,12,Söödaseadus
309829,110112017007,104122019028,278,tyviseadus,2018-01-01,2019-12-14,5,12,Söödaseadus
309829,104122019028,104122019029,278,tyviseadus,2019-12-14,2020-01-01,6,12,Söödaseadus
309829,104122019029,103122020005,278,tyviseadus,2020-01-01,2020-12-25,7,12,Söödaseadus
309829,103122020005,103122020006,278,tyviseadus,2020-12-25,2021-01-01,8,12,Söödaseadus
309829,103122020006,115062022007,278,tyviseadus,2021-01-01,2022-07-01,9,12,Söödaseadus
309829,115062022007,127092023013,278,tyviseadus,2022-07-01,2023-07-01,10,12,Söödaseadus
309829,127092023013,114022025005,278,tyviseadus,2023-07-01,2025-02-24,11,12,Söödaseadus
310173,106012011027,111062013004,114,tyviseadus,2011-01-16,2013-07-01,1,6,Eesti Rahvusringhäälingu seadus
310173,111062013004,122122020051,114,tyviseadus,2013-07-01,2021-01-01,2,6,Eesti Rahvusringhäälingu seadus
310173,122122020051,122122020052,114,tyviseadus,2021-01-01,2022-01-01,3,6,Eesti Rahvusringhäälingu seadus
310173,122122020052,127022022002,114,tyviseadus,2022-01-01,2022-03-09,4,6,Eesti Rahvusringhäälingu seadus
310173,127022022002,130122025017,114,tyviseadus,2022-03-09,2026-01-01,5,6,Eesti Rahvusringhäälingu seadus
310543,106012011020,123022011040,182,tyviseadus,2011-01-16,2012-01-01,1,6,Riigihangete seadus
310543,123022011040,114022012002,182,tyviseadus,2012-01-01,2012-02-24,2,6,Riigihangete seadus
310543,114022012002,114022012003,182,tyviseadus,2012-02-24,2013-01-01,3,6,Riigihangete seadus
310543,114022012003,123122013074,182,tyviseadus,2013-01-01,2014-01-01,4,6,Riigihangete seadus
310543,123122013074,125102016020,182,tyviseadus,2014-01-01,2016-10-26,5,6,Riigihangete seadus
310547,108112010017,108112010018,276,tyviseadus,2010-11-18,2011-01-01,1,8,Riigisaladuse ja salastatud välisteabe seadus
310547,108112010018,121062014054,276,tyviseadus,2011-01-01,2014-07-01,2,8,Riigisaladuse ja salastatud välisteabe seadus
310547,121062014054,121062014055,276,tyviseadus,2014-07-01,2014-08-01,3,8,Riigisaladuse ja salastatud välisteabe seadus
310547,121062014055,104112016004,276,tyviseadus,2014-08-01,2017-01-01,4,8,Riigisaladuse ja salastatud välisteabe seadus
310547,104112016004,105052017005,276,tyviseadus,2017-01-01,2017-07-01,5,8,Riigisaladuse ja salastatud välisteabe seadus
310547,105052017005,106052020036,276,tyviseadus,2017-07-01,2020-05-07,6,8,Riigisaladuse ja salastatud välisteabe seadus
310547,106052020036,103022026013,276,tyviseadus,2020-05-07,2026-02-04,7,8,Riigisaladuse ja salastatud välisteabe seadus
313841,122122011040,122122014010,70,tyviseadus,2012-01-01,2015-01-01,1,5,Riigikogu liikme staatuse seadus
313841,122122014010,122122014011,70,tyviseadus,2015-01-01,2015-03-24,2,5,Riigikogu liikme staatuse seadus
313841,122122014011,121062016022,70,tyviseadus,2015-03-24,2017-10-16,3,5,Riigikogu liikme staatuse seadus
313841,121062016022,130122024019,70,tyviseadus,2017-10-16,2025-01-09,4,5,Riigikogu liikme staatuse seadus
316586,121122011016,108072014019,196,tyviseadus,2011-12-31,2014-08-01,1,4,Keskkonnavastutuse seadus
316586,108072014019,117032015008,196,tyviseadus,2014-08-01,2015-07-01,2,4,Keskkonnavastutuse seadus
316586,117032015008,121092023002,196,tyviseadus,2015-07-01,2023-07-01,3,4,Keskkonnavastutuse seadus
317942,129062011017,108052012005,234,tyviseadus,2011-07-09,2012-05-18,1,4,Rahapesu ja terrorismi rahastamise tõkestamise seadus
317942,108052012005,131122015045,234,tyviseadus,2012-05-18,2016-01-10,2,4,Rahapesu ja terrorismi rahastamise tõkestamise seadus
317942,131122015045,111032016006,234,tyviseadus,2016-01-10,2016-03-21,3,4,Rahapesu ja terrorismi rahastamise tõkestamise seadus
317943,114012014012,114032014060,46,tyviseadus,2014-02-01,2014-07-01,1,3,"Kultuuriväärtuste väljaveo, ekspordi ja sisseveo seadus"
317943,114032014060,113032019009,46,tyviseadus,2014-07-01,2019-03-15,2,3,"Kultuuriväärtuste väljaveo, ekspordi ja sisseveo seadus"
318465,109102013002,109102013003,125,tyviseadus,2013-10-19,2013-10-28,1,6,Pärimisseadus
318465,109102013003,131012014019,125,tyviseadus,2013-10-28,2014-07-01,2,6,Pärimisseadus
318465,131012014019,110032016016,125,tyviseadus,2014-07-01,2016-03-20,3,6,Pärimisseadus
318465,110032016016,104012021036,125,tyviseadus,2016-03-20,2021-02-01,4,6,Pärimisseadus
318465,104012021036,114032025019,125,tyviseadus,2021-02-01,2025-01-01,5,6,Pärimisseadus
318765,104032011018,126032013014,258,tyviseadus,2011-04-01,2013-04-01,1,8,Päästeteenistuse seadus
318765,126032013014,111072013015,258,tyviseadus,2013-04-01,2013-09-01,2,8,Päästeteenistuse seadus
318765,111072013015,131122014024,258,tyviseadus,2013-09-01,2015-01-01,3,8,Päästeteenistuse seadus
318765,131122014024,106072017007,258,tyviseadus,2015-01-01,2017-10-01,4,8,Päästeteenistuse seadus
318765,106072017007,106072017008,258,tyviseadus,2017-10-01,2018-01-01,5,8,Päästeteenistuse seadus
318765,106072017008,108072021012,258,tyviseadus,2018-01-01,2021-07-15,6,8,Päästeteenistuse seadus
318765,108072021012,108072021013,258,tyviseadus,2021-07-15,2022-04-01,7,8,Päästeteenistuse seadus
320219,106012011017,106012011018,205,tyviseadus,2011-01-16,2011-07-01,1,16,Reklaamiseadus
320219,106012011018,125112011021,205,tyviseadus,2011-07-01,2011-11-26,2,16,Reklaamiseadus
320219,125112011021,125042012006,205,tyviseadus,2011-11-26,2012-06-01,3,16,Reklaamiseadus
320219,125042012006,111062013006,205,tyviseadus,2012-06-01,2013-07-01,4,16,Reklaamiseadus
320219,111062013006,110042014002,205,tyviseadus,2013-07-01,2014-04-20,5,16,Reklaamiseadus
320219,110042014002,110042014003,205,tyviseadus,2014-04-20,2014-07-01,6,16,Reklaamiseadus
320219,110042014003,117032015009,205,tyviseadus,2014-07-01,2016-01-01,7,16,Reklaamiseadus
320219,117032015009,111032016007,205,tyviseadus,2016-01-01,2016-03-21,8,16,Reklaamiseadus
320219,111032016007,109012018007,205,tyviseadus,2016-03-21,2018-01-19,9,16,Reklaamiseadus
320219,109012018007,109012018008,205,tyviseadus,2018-01-19,2018-06-01,10,16,Reklaamiseadus
320219,109012018008,127022022005,205,tyviseadus,2018-06-01,2022-03-09,11,16,Reklaamiseadus
320219,127022022005,120112024005,205,tyviseadus,2022-03-09,2025-01-01,12,16,Reklaamiseadus
320219,120112024005,113022026016,205,tyviseadus,2025-01-01,2026-03-01,13,16,Reklaamiseadus
320219,113022026016,106032026008,205,tyviseadus,2026-03-01,2026-03-16,14,16,Reklaamiseadus
320219,106032026008,106032026009,205,tyviseadus,2026-03-16,2029-03-31,15,16,Reklaamiseadus
322074,110122010011,110122010012,140,tyviseadus,2010-12-20,2011-01-01,1,4,Kutseseadus
322074,110122010012,114032014062,140,tyviseadus,2011-01-01,2014-07-01,2,4,Kutseseadus
322074,114032014062,130012015002,140,tyviseadus,2014-07-01,2015-03-01,3,4,Kutseseadus
323050,121122013003,104062014009,152,tyviseadus,2013-12-22,2014-06-14,1,3,Välisriigi kutsekvalifikatsiooni tunnustamise seadus
323050,104062014009,102012025082,152,tyviseadus,2014-06-14,2025-09-01,2,3,Välisriigi kutsekvalifikatsiooni tunnustamise seadus
323654,115032011024,130122014016,252,tyviseadus,2011-03-25,2015-01-01,1,10,Maaelu ja põllumajandusturu korraldamise seadus
323654,130122014016,101092015021,252,tyviseadus,2015-01-01,2015-09-01,2,10,Maaelu ja põllumajandusturu korraldamise seadus
323654,101092015021,114032017002,252,tyviseadus,2015-09-01,2017-03-24,3,10,Maaelu ja põllumajandusturu korraldamise seadus
323654,114032017002,114032017003,252,tyviseadus,2017-03-24,2017-04-01,4,10,Maaelu ja põllumajandusturu korraldamise seadus
323654,114032017003,106072018007,252,tyviseadus,2017-04-01,2018-09-01,5,10,Maaelu ja põllumajandusturu korraldamise seadus
323654,106072018007,119122018018,252,tyviseadus,2018-09-01,2018-12-29,6,10,Maaelu ja põllumajandusturu korraldamise seadus
323654,119122018018,115052020004,252,tyviseadus,2018-12-29,2020-05-25,7,10,Maaelu ja põllumajandusturu korraldamise seadus
323654,115052020004,102062021020,252,tyviseadus,2020-05-25,2021-07-01,8,10,Maaelu ja põllumajandusturu korraldamise seadus
323654,102062021020,126092023001,252,tyviseadus,2021-07-01,2023-07-01,9,10,Maaelu ja põllumajandusturu korraldamise seadus
323660,120032013018,123042014004,430,tyviseadus,2013-04-01,2014-08-01,1,8,Kaitseväe korralduse seadus
323660,123042014004,116122014016,430,tyviseadus,2014-08-01,2014-12-17,2,8,Kaitseväe korralduse seadus
323660,116122014016,105052017003,430,tyviseadus,2014-12-17,2017-07-01,3,8,Kaitseväe korralduse seadus
323660,105052017003,126052020009,430,tyviseadus,2017-07-01,2020-06-05,4,8,Kaitseväe korralduse seadus
323660,126052020009,131122022012,430,tyviseadus,2020-06-05,2023-01-10,5,8,Kaitseväe korralduse seadus
323660,131122022012,118042025002,430,tyviseadus,2023-01-10,2025-04-19,6,8,Kaitseväe korralduse seadus
323660,118042025002,103022026011,430,tyviseadus,2025-04-19,2026-02-04,7,8,Kaitseväe korralduse seadus
327642,108112010014,117122010026,191,tyviseadus,2010-11-18,2010-12-27,1,8,Hasartmänguseadus
327642,117122010026,117122010027,191,tyviseadus,2010-12-27,2011-01-01,2,8,Hasartmänguseadus
327642,117122010027,125042012010,191,tyviseadus,2011-01-01,2012-06-01,3,8,Hasartmänguseadus
327642,125042012010,129062012062,191,tyviseadus,2012-06-01,2012-07-09,4,8,Hasartmänguseadus
327642,129062012062,106122016008,191,tyviseadus,2012-07-09,2016-12-16,5,8,Hasartmänguseadus
327642,106122016008,121112020005,191,tyviseadus,2016-12-16,2021-01-01,6,8,Hasartmänguseadus
327642,121112020005,111112025003,191,tyviseadus,2021-01-01,2025-11-21,7,8,Hasartmänguseadus
328670,128122010019,128122011066,24,tyviseadus,2011-01-01,2012-01-01,1,4,Eesti keskmise palgaga seotud ametipalkade maksmise ajutise korralduse seadus
328670,128122011066,128122011069,24,tyviseadus,2012-01-01,2012-01-07,2,4,Eesti keskmise palgaga seotud ametipalkade maksmise ajutise korralduse seadus
328670,128122011069,129062014128,24,tyviseadus,2012-01-07,2014-07-01,3,4,Eesti keskmise palgaga seotud ametipalkade maksmise ajutise korralduse seadus
329660,125042012007,109052014017,358,tyviseadus,2012-06-01,2014-05-19,1,6,Saneerimisseadus
329660,109052014017,109052014018,358,tyviseadus,2014-05-19,2014-07-01,2,6,Saneerimisseadus
329660,109052014018,104012021039,358,tyviseadus,2014-07-01,2021-01-05,3,6,Saneerimisseadus
329660,104012021039,101032023053,358,tyviseadus,2021-01-05,2023-03-11,4,6,Saneerimisseadus
329660,101032023053,111112025013,358,tyviseadus,2023-03-11,2025-11-21,5,6,Saneerimisseadus
329980,110022012007,126042017009,54,tyviseadus,2012-02-20,2017-05-06,1,6,Võrdse kohtlemise seadus
329980,126042017009,122102021011,54,tyviseadus,2017-05-06,2022-04-01,2,6,Võrdse kohtlemise seadus
329980,122102021011,110062025006,54,tyviseadus,2022-04-01,2025-06-20,3,6,Võrdse kohtlemise seadus
329980,110062025006,117032026014,54,tyviseadus,2025-06-20,2026-04-01,4,6,Võrdse kohtlemise seadus
329980,117032026014,117032026015,54,tyviseadus,2026-04-01,2038-12-31,5,6,Võrdse kohtlemise seadus
331584,110022012002,125052012026,284,tyviseadus,2012-02-20,2012-06-04,1,27,Töölepingu seadus
331584,125052012026,122122012029,284,tyviseadus,2012-06-04,2013-01-01,2,27,Töölepingu seadus
331584,122122012029,122122012030,284,tyviseadus,2013-01-01,2013-04-01,3,27,Töölepingu seadus
331584,122122012030,107122016011,284,tyviseadus,2013-04-01,2016-12-17,4,27,Töölepingu seadus
