amendments,statute_id,bucket,reason,detail,last_status
1,2015/1412,suspect,oracle_suspect,2018/325 eff 2018-07-01 > cutoff 2018-05-04,
1,2015/1428,core,,,OK
1,2015/1430,suspect,oracle_suspect,2018/1288 eff 2019-01-01 > cutoff 2018-12-19,
1,2015/1442,suspect,oracle_suspect,2024/392 eff 2024-06-30 > cutoff 2024-06-25,
1,2015/1446,core,,,OK
1,2015/1474,suspect,oracle_suspect,2019/1378 eff 2020-01-01 > cutoff 2019-12-19,
1,2015/1489,suspect,oracle_suspect,2018/1220 eff 2019-01-01 > cutoff 2018-12-19,
1,2015/1512,suspect,oracle_suspect,2023/1251 eff 2023-12-31 > cutoff 2023-12-21,
1,2015/1525,suspect,oracle_suspect,2018/802 eff 2018-10-15 > cutoff 2018-09-27,
1,2015/1558,suspect,oracle_suspect,2017/1034 eff 2018-01-01 > cutoff 2017-12-19,
1,2015/1571,suspect,oracle_suspect,2016/392 eff 2016-06-01 > cutoff 2016-05-24,
1,2015/1582,suspect,oracle_suspect,2024/102 eff 2024-04-01 > cutoff 2024-03-06,
1,2015/1589,suspect,oracle_suspect,2024/978 eff 2025-01-01 > cutoff 2024-12-19,
1,2015/1590,core,,,OK
1,2015/1621,core,,,OK
1,2015/1744,core,,,OK
1,2015/1745,core,,,OK
1,2015/209,suspect,oracle_suspect,2024/357 eff 2024-07-01 > cutoff 2024-06-13,
1,2015/227,suspect,oracle_suspect,2019/637 eff 2019-06-01 > cutoff 2019-05-10,
1,2015/238,core,,,OK
1,2015/250,suspect,oracle_suspect,2022/447 eff 2022-06-16 > cutoff 2022-06-10,
1,2015/337,core,,,OK
1,2015/344,suspect,oracle_suspect,2020/1093 eff 2021-01-01 > cutoff 2020-12-17,
1,2015/38,core,,,OK
1,2015/460,suspect,oracle_suspect,2024/961 eff 2025-01-01 > cutoff 2024-12-19,
1,2015/530,suspect,oracle_suspect,2018/556 eff 2018-08-01 > cutoff 2018-07-13,
1,2015/565,suspect,oracle_suspect,2016/686 eff 2017-01-01 > cutoff 2016-08-25,
1,2015/589,core,,,OK
1,2015/612,suspect,oracle_suspect,2019/152 eff 2019-03-01 > cutoff 2019-01-24,
1,2015/65,core,,,OK
1,2015/682,suspect,oracle_suspect,2019/1152 eff 2020-01-01 > cutoff 2019-11-29,
1,2015/713,suspect,oracle_suspect,2018/194 eff 2018-04-04 > cutoff 2018-03-28,
1,2015/794,suspect,oracle_suspect,2016/575 eff 2016-08-01 > cutoff 2016-06-29,
1,2015/88,core,,,OK
1,2016/1070,suspect,oracle_suspect,2017/786 eff 2018-01-01 > cutoff 2017-11-30,
1,2016/1089,core,,,OK
1,2016/1126,suspect,oracle_suspect,2019/900 eff 2019-08-01 > cutoff 2019-07-02,
1,2016/1139,core,,,OK
1,2016/1140,suspect,oracle_suspect,2022/253 eff 2022-04-11 > cutoff 2022-04-01,
1,2016/1203,core,,,OK
1,2016/1207,suspect,oracle_suspect,2018/1206 eff 2019-01-01 > cutoff 2018-12-19,
1,2016/1425,core,,,OK
1,2016/1434,core,,,OK
1,2016/1435,core,,,OK
1,2016/1512,suspect,oracle_suspect,2018/350 eff 2018-07-01 > cutoff 2018-05-04,
1,2016/1544,suspect,oracle_suspect,2025/1137 eff 2026-01-01 > cutoff 2025-12-04,
1,2016/1547,suspect,oracle_suspect,2018/228 eff 2018-05-01 > cutoff 2018-04-12,
1,2016/1552,suspect,oracle_suspect,2020/118 eff 2020-04-01 > cutoff 2020-03-12,
1,2016/1555,suspect,oracle_suspect,2018/264 eff 2018-05-01 > cutoff 2018-04-19,
1,2016/169,suspect,oracle_suspect,2018/1212 eff 2019-01-01 > cutoff 2018-12-19,
1,2016/273,suspect,oracle_suspect,2016/588 eff 2016-07-18 > cutoff 2016-06-30,
1,2016/287,suspect,oracle_suspect,2016/514 eff 2016-07-01 > cutoff 2016-06-29,
1,2016/373,suspect,oracle_suspect,2021/61 eff 2021-01-19 > cutoff 2021-01-15,
1,2016/429,core,,,OK
1,2016/477,core,,,OK
1,2016/592,core,,,OK
1,2016/656,suspect,oracle_suspect,2026/132 eff 2026-02-23 > cutoff 2026-02-19,
1,2016/676,core,,,OK
1,2016/71,suspect,oracle_suspect,2016/1249 eff 2017-01-01 > cutoff 2016-12-21,
1,2016/74,suspect,oracle_suspect,2016/1252 eff 2017-01-01 > cutoff 2016-12-21,
1,2016/77,core,,,OK
1,2016/80,core,,,OK
1,2016/82,suspect,oracle_suspect,2016/1260 eff 2017-01-01 > cutoff 2016-12-21,
1,2016/833,suspect,oracle_suspect,2018/818 eff 2018-10-10 > cutoff 2018-10-03,
1,2016/864,suspect,oracle_suspect,2017/1025 eff 2019-01-01 > cutoff 2017-12-19,
1,2016/866,suspect,oracle_suspect,2018/261 eff 2019-01-01 > cutoff 2018-04-19,
1,2016/875,suspect,oracle_suspect,2016/1224 eff 2017-01-01 > cutoff 2016-12-21,
1,2016/884,suspect,oracle_suspect,2025/318 eff 2025-07-01 > cutoff 2025-06-12,
1,2017/1008,core,,,OK
1,2017/1040,suspect,oracle_suspect,2024/829 eff 2025-01-17 > cutoff 2024-12-18,
1,2017/1065,suspect,oracle_suspect,2025/1197 eff 2026-01-01 > cutoff 2025-12-11,
1,2017/113,suspect,oracle_suspect,2025/1307 eff 2026-01-01 > cutoff 2025-12-18,
1,2017/14,suspect,oracle_suspect,2020/696 eff 2020-10-21 > cutoff 2020-10-15,
1,2017/152,suspect,oracle_suspect,2022/69 eff 2022-02-01 > cutoff 2022-01-20,
1,2017/17,core,,,OK
1,2017/24,suspect,oracle_suspect,2017/97 eff 2017-02-15 > cutoff 2017-02-09,
1,2017/241,suspect,oracle_suspect,2024/683 eff 2025-01-01 > cutoff 2024-11-28,
1,2017/284,core,,,OK
1,2017/296,suspect,oracle_suspect,2023/60 eff 2023-06-01 > cutoff 2023-01-05,
1,2017/311,suspect,oracle_suspect,2019/157 eff 2019-02-15 > cutoff 2019-01-31,
1,2017/418,suspect,oracle_suspect,2022/1303 eff 2023-01-01 > cutoff 2022-12-29,
1,2017/565,suspect,oracle_suspect,2017/741 eff 2017-12-01 > cutoff 2017-11-14,
1,2017/585,core,,,OK
1,2017/658,suspect,oracle_suspect,2023/1112 eff 2024-01-01 > cutoff 2023-12-14,
1,2017/669,suspect,oracle_suspect,2020/929 eff 2021-01-01 > cutoff 2020-12-03,
1,2017/682,suspect,oracle_suspect,2018/415 eff 2018-06-01 > cutoff 2018-05-30,
1,2017/693,core,,,OK
1,2017/713,suspect,oracle_suspect,2020/1088 eff 2021-01-01 > cutoff 2020-12-18,
1,2017/778,suspect,oracle_suspect,2018/435 eff 2018-07-01 > cutoff 2018-06-06,
1,2017/796,core,,,OK
1,2017/827,suspect,oracle_suspect,2023/989 eff 2024-01-01 > cutoff 2023-11-02,
1,2017/843,core,,,OK
1,2017/848,suspect,oracle_suspect,2020/927 eff 2021-01-01 > cutoff 2020-12-02,
1,2017/872,suspect,oracle_suspect,2018/185 eff 2018-04-01 > cutoff 2018-03-26,
1,2017/874,suspect,oracle_suspect,2018/1181 eff 2019-01-01 > cutoff 2018-12-19,
1,2017/901,suspect,oracle_suspect,2020/577 eff 2020-07-15 > cutoff 2020-07-09,
1,2017/929,suspect,oracle_suspect,2018/182 eff 2018-03-26 > cutoff 2018-03-22,
1,2017/933,core,,,OK
1,2017/966,suspect,oracle_suspect,2025/47 eff 2025-02-17 > cutoff 2025-02-06,
1,2017/991,core,,,OK
1,2017/998,suspect,oracle_suspect,2023/889 eff 2023-07-01 > cutoff 2023-06-29,
1,2018/1034,suspect,oracle_suspect,2022/1358 eff 2022-12-30 > cutoff 2022-12-29,
1,2018/1044,suspect,oracle_suspect,2023/614 eff 2023-04-03 > cutoff 2023-03-15,
1,2018/1068,suspect,oracle_suspect,2024/787 eff 2025-01-01 > cutoff 2024-12-12,
1,2018/1136,suspect,oracle_suspect,2019/716 eff 2019-08-01 > cutoff 2019-05-24,
1,2018/1161,suspect,oracle_suspect,2019/1158 eff 2020-01-01 > cutoff 2019-11-29,
1,2018/1255,suspect,oracle_suspect,2019/1493 eff 2020-01-01 > cutoff 2019-12-30,
1,2018/1289,suspect,oracle_suspect,2020/1035 eff 2021-01-01 > cutoff 2020-12-17,
1,2018/1308,suspect,oracle_suspect,2022/524 eff 2022-07-01 > cutoff 2022-06-30,
1,2018/170,suspect,oracle_suspect,2019/1423 eff 2020-01-01 > cutoff 2019-12-19,
1,2018/187,suspect,oracle_suspect,2025/1125 eff 2026-01-01 > cutoff 2025-12-04,
1,2018/2,core,,,OK
1,2018/212,suspect,oracle_suspect,2024/663 eff 2024-12-01 > cutoff 2024-11-22,
1,2018/218,suspect,oracle_suspect,2022/255 eff 2022-04-11 > cutoff 2022-04-01,
1,2018/274,suspect,oracle_suspect,2018/1193 eff 2019-01-01 > cutoff 2018-12-19,
1,2018/498,suspect,oracle_suspect,base_oracle_only despite amendment 2020/587 eff 2020-07-23 <= cutoff 2020-07-23,OK
1,2018/502,core,,,OK
1,2018/532,suspect,oracle_suspect,2018/1201 eff 2019-01-01 > cutoff 2018-12-19,
1,2018/595,suspect,oracle_suspect,2022/1172 eff 2023-01-01 > cutoff 2022-12-20,
1,2018/74,suspect,oracle_suspect,2020/705 eff 2020-10-15 > cutoff 2020-10-06,
1,2018/76,suspect,oracle_suspect,2022/535 eff 2023-01-01 > cutoff 2022-06-29,
1,2018/789,suspect,oracle_suspect,2019/354 eff 2019-09-01 > cutoff 2019-03-21,
1,2018/810,suspect,oracle_suspect,2021/124 eff 2022-08-01 > cutoff 2021-02-04,
1,2018/838,suspect,oracle_suspect,2019/1323 eff 2020-01-01 > cutoff 2019-12-19,
1,2018/858,suspect,oracle_suspect,2025/1061 eff 2026-01-01 > cutoff 2025-11-27,
1,2019/117,suspect,oracle_suspect,2020/1130 eff 2021-01-01 > cutoff 2020-12-22,
1,2019/119,suspect,oracle_suspect,2020/1129 eff 2021-01-01 > cutoff 2020-12-22,
1,2019/1257,suspect,oracle_suspect,2025/104 eff 2025-04-01 > cutoff 2025-03-20,
1,2019/1303,suspect,oracle_suspect,2020/1011 eff 2021-01-01 > cutoff 2020-12-15,
1,2019/1321,suspect,oracle_suspect,2022/319 eff 2022-06-01 > cutoff 2022-05-12,
1,2019/1453,suspect,oracle_suspect,2020/973 eff 2021-01-01 > cutoff 2020-12-09,
1,2019/1454,core,,,OK
1,2019/1465,core,,,OK
1,2019/1559,suspect,oracle_suspect,2025/1045 eff 2026-01-01 > cutoff 2025-11-28,
1,2019/1567,core,,,OK
1,2019/16,core,,,OK
1,2019/179,suspect,oracle_suspect,2020/558 eff 2020-09-01 > cutoff 2020-07-09,
1,2019/232,suspect,oracle_suspect,2025/677 eff 2026-01-01 > cutoff 2025-06-27,
1,2019/257,suspect,oracle_suspect,2021/1041 eff 2021-12-01 > cutoff 2021-11-26,
1,2019/284,suspect,oracle_suspect,2021/11 eff 2021-02-01 > cutoff 2021-01-14,
1,2019/416,suspect,oracle_suspect,2025/483 eff 2026-01-01 > cutoff 2025-06-27,
1,2019/445,suspect,oracle_suspect,2021/63 eff 2021-01-19 > cutoff 2021-01-15,
1,2019/468,suspect,oracle_suspect,2025/523 eff 2025-08-01 > cutoff 2025-07-04,
1,2019/469,suspect,oracle_suspect,2022/1099 eff 2023-01-01 > cutoff 2022-12-20,
1,2019/530,suspect,oracle_suspect,2022/438 eff 2022-06-16 > cutoff 2022-06-10,
1,2019/56,core,,,OK
1,2019/582,suspect,oracle_suspect,2026/168 eff 2026-03-20 > cutoff 2026-03-13,
1,2019/590,suspect,oracle_suspect,2025/333 eff 2025-06-20 > cutoff 2025-06-13,
1,2019/610,suspect,oracle_suspect,2024/538 eff 2024-10-01 > cutoff 2024-09-26,
1,2019/612,suspect,oracle_suspect,2025/122 eff 2025-04-10 > cutoff 2025-04-03,
1,2019/667,suspect,oracle_suspect,2021/1181 eff 2023-01-01 > cutoff 2021-12-16,
1,2019/680,suspect,oracle_suspect,2023/1181 eff 2024-01-01 > cutoff 2023-12-21,
1,2019/704,suspect,oracle_suspect,2023/912 eff 2023-08-15 > cutoff 2023-08-03,
1,2019/707,suspect,oracle_suspect,2023/643 eff 2023-06-01 > cutoff 2023-03-30,
1,2019/808,core,,,OK
1,2019/888,suspect,oracle_suspect,2022/1254 eff 2023-01-01 > cutoff 2022-12-20,
1,2019/988,suspect,oracle_suspect,2019/1346 eff 2020-01-01 > cutoff 2019-12-19,
1,2020/1002,core,,,OK
1,2020/1018,core,,,OK
1,2020/1063,suspect,oracle_suspect,2021/430 eff 2021-05-28 > cutoff 2021-05-25,
1,2020/1078,core,,,OK
1,2020/1082,suspect,oracle_suspect,2023/322 eff 2024-01-01 > cutoff 2023-03-03,
1,2020/1171,core,,,OK
1,2020/1197,suspect,oracle_suspect,2023/1187 eff 2023-12-29 > cutoff 2023-12-21,
1,2020/1198,suspect,oracle_suspect,2021/1145 eff 2022-01-01 > cutoff 2021-12-16,
1,2020/125,core,,,OK
1,2020/1262,core,,,OK
1,2020/1266,suspect,oracle_suspect,2022/71 eff 2022-01-28 > cutoff 2022-01-20,
1,2020/13,core,,,OK
1,2020/199,suspect,oracle_suspect,base_oracle_only despite amendment 2020/695 eff 2020-10-15 <= cutoff 2020-10-15,OK
1,2020/207,suspect,oracle_suspect,2025/394 eff 2025-07-01 > cutoff 2025-06-27,
1,2020/389,suspect,oracle_suspect,2022/512 eff 2022-07-05 > cutoff 2022-06-28,
1,2020/394,suspect,oracle_suspect,2025/120 eff 2025-04-09 > cutoff 2025-04-02,
1,2020/396,suspect,oracle_suspect,2023/849 eff 2023-06-30 > cutoff 2023-06-01,
1,2020/42,core,,,OK
1,2020/452,suspect,oracle_suspect,2024/117 eff 2024-04-01 > cutoff 2024-03-22,
1,2020/53,suspect,oracle_suspect,2025/1116 eff 2026-01-01 > cutoff 2025-12-05,
1,2020/644,suspect,oracle_suspect,2022/128 eff 2022-02-23 > cutoff 2022-02-17,
1,2020/650,suspect,oracle_suspect,2021/1046 eff 2022-01-01 > cutoff 2021-11-25,
1,2020/654,suspect,oracle_suspect,2021/883 eff 2021-10-20 > cutoff 2021-10-18,
1,2020/657,suspect,oracle_suspect,2024/10 eff 2024-01-16 > cutoff 2024-01-11,
1,2020/675,suspect,oracle_suspect,2020/686 eff 2020-10-11 > cutoff 2020-10-09,
1,2020/713,suspect,oracle_suspect,2024/83 eff 2024-04-01 > cutoff 2024-02-15,
1,2020/80,suspect,oracle_suspect,base_oracle_only despite amendment 2021/827 eff 2021-09-14 <= cutoff 2021-09-14,OK
1,2020/839,core,,,OK
1,2020/87,core,,,OK
1,2020/953,suspect,oracle_suspect,2023/862 eff 2023-07-01 > cutoff 2023-06-08,
1,2020/969,core,,,OK
1,2020/970,suspect,oracle_suspect,2022/72 eff 2022-02-01 > cutoff 2022-01-20,
1,2021/103,core,,,OK
1,2021/1155,suspect,oracle_suspect,2023/61 eff 2023-06-01 > cutoff 2023-01-05,
1,2021/186,core,,,OK
1,2021/187,core,,,OK
1,2021/203,suspect,oracle_suspect,2021/1184 eff 2022-02-03 > cutoff 2021-12-16,
1,2021/217,core,,,OK
1,2021/276,suspect,oracle_suspect,2025/234 eff 2025-05-23 > cutoff 2025-05-20,
1,2021/319,core,,,OK
1,2021/324,core,,,OK
1,2021/326,suspect,oracle_suspect,2025/1239 eff 2026-01-01 > cutoff 2025-12-16,
1,2021/332,core,,,OK
1,2021/405,suspect,oracle_suspect,2022/406 eff 2022-07-01 > cutoff 2022-06-02,
1,2021/432,suspect,oracle_suspect,2025/588 eff 2026-01-01 > cutoff 2025-06-27,
1,2021/470,suspect,oracle_suspect,2025/315 eff 2025-07-01 > cutoff 2025-06-13,
1,2021/560,suspect,oracle_suspect,2025/669 eff 2026-01-01 > cutoff 2025-06-27,
1,2021/614,core,,,OK
1,2021/66,core,,,OK
1,2021/682,core,,,OK
1,2021/753,suspect,oracle_suspect,2024/32 eff 2025-01-01 > cutoff 2024-01-12,
1,2021/757,core,,,OK
1,2021/784,suspect,oracle_suspect,2022/381 eff 2023-01-01 > cutoff 2022-05-25,
1,2021/803,suspect,oracle_suspect,2025/1503 eff 2026-01-01 > cutoff 2025-12-30,
1,2021/820,suspect,oracle_suspect,2022/413 eff 2022-06-13 > cutoff 2022-06-09,
1,2021/834,suspect,oracle_suspect,2021/1229 eff 2022-01-01 > cutoff 2021-12-22,
1,2021/866,suspect,oracle_suspect,2025/1070 eff 2026-01-01 > cutoff 2025-11-27,
1,2021/868,suspect,oracle_suspect,2022/855 eff 2023-01-01 > cutoff 2022-10-12,
1,2021/880,suspect,oracle_suspect,2025/1303 eff 2026-01-01 > cutoff 2025-12-18,
1,2021/887,core,,,OK
1,2021/899,suspect,oracle_suspect,2022/1 eff 2022-01-06 > cutoff 2022-01-05,
1,2021/951,core,,,OK
1,2022/1008,suspect,oracle_suspect,2024/37 eff 2024-02-01 > cutoff 2024-01-16,
1,2022/103,suspect,oracle_suspect,2023/1268 eff 2024-01-01 > cutoff 2023-12-21,
1,2022/1036,suspect,oracle_suspect,2024/1014 eff 2025-03-01 > cutoff 2024-12-19,
1,2022/104,suspect,oracle_suspect,2022/1216 eff 2023-01-01 > cutoff 2022-12-21,
1,2022/1092,suspect,oracle_suspect,2025/1166 eff 2026-01-01 > cutoff 2025-12-05,
1,2022/1101,suspect,oracle_suspect,2025/549 eff 2026-01-01 > cutoff 2025-06-27,
1,2022/1117,suspect,oracle_suspect,2024/755 eff 2025-01-01 > cutoff 2024-12-03,
1,2022/1152,suspect,oracle_suspect,2023/278 eff 2023-03-06 > cutoff 2023-03-03,
1,2022/1169,core,,,OK
1,2022/1171,suspect,oracle_suspect,2025/181 eff 2025-05-20 > cutoff 2025-04-25,
1,2022/1225,suspect,oracle_suspect,2025/1205 eff 2026-01-01 > cutoff 2025-12-11,
1,2022/1237,core,,,OK
1,2022/1267,suspect,oracle_suspect,2025/1280 eff 2026-01-01 > cutoff 2025-12-22,
1,2022/1318,suspect,oracle_suspect,2025/1306 eff 2026-01-01 > cutoff 2025-12-18,
1,2022/1319,suspect,oracle_suspect,2025/1316 eff 2026-01-01 > cutoff 2025-12-18,
1,2022/1324,suspect,oracle_suspect,2025/682 eff 2026-01-01 > cutoff 2025-06-27,
1,2022/1325,suspect,oracle_suspect,2025/656 eff 2026-01-01 > cutoff 2025-06-27,
1,2022/1332,core,,,OK
1,2022/1352,suspect,oracle_suspect,2025/716 eff 2026-01-01 > cutoff 2025-06-27,
1,2022/1376,suspect,oracle_suspect,2025/1285 eff 2026-01-01 > cutoff 2025-12-18,
1,2022/1378,suspect,oracle_suspect,2023/649 eff 2023-04-19 > cutoff 2023-04-13,
1,2022/1379,suspect,oracle_suspect,2024/719 eff 2025-01-01 > cutoff 2024-12-05,
1,2022/1394,core,,,OK
1,2022/151,suspect,oracle_suspect,2024/995 eff 2025-01-17 > cutoff 2024-12-19,
1,2022/178,suspect,oracle_suspect,2024/525 eff 2024-09-03 > cutoff 2024-08-29,
1,2022/189,suspect,oracle_suspect,2025/1317 eff 2026-01-01 > cutoff 2025-12-18,
1,2022/203,suspect,oracle_suspect,2022/1346 eff 2023-01-31 > cutoff 2022-12-29,
1,2022/213,suspect,oracle_suspect,2026/45 eff 2026-06-19 > cutoff 2026-01-16,
1,2022/242,suspect,oracle_suspect,2023/397 eff 2025-01-01 > cutoff 2023-03-23,
1,2022/265,suspect,oracle_suspect,2025/472 eff 2026-01-01 > cutoff 2025-06-27,
1,2022/276,suspect,oracle_suspect,2023/942 eff 2023-09-25 > cutoff 2023-09-21,
1,2022/285,suspect,oracle_suspect,2025/1396 eff 2027-01-01 > cutoff 2025-12-22,
1,2022/368,suspect,oracle_suspect,2022/1050 eff 2023-01-01 > cutoff 2022-12-12,
1,2022/375,core,,,OK
1,2022/467,core,,,OK
1,2022/481,suspect,oracle_suspect,2023/68 eff 2023-01-20 > cutoff 2023-01-19,
1,2022/7,suspect,oracle_suspect,2025/1234 eff 2026-01-01 > cutoff 2025-12-16,
1,2022/763,suspect,oracle_suspect,2022/869 eff 2022-11-01 > cutoff 2022-10-28,
1,2022/825,core,,,OK
1,2022/883,suspect,oracle_suspect,2025/1196 eff 2026-01-01 > cutoff 2025-12-11,
1,2022/948,suspect,oracle_suspect,2025/1279 eff 2026-01-01 > cutoff 2025-12-18,
1,2023/102,core,,,OK
1,2023/1036,suspect,oracle_suspect,2025/1247 eff 2026-01-01 > cutoff 2025-12-16,
1,2023/1066,core,,,OK
1,2023/1068,suspect,oracle_suspect,2025/1237 eff 2026-01-01 > cutoff 2025-12-16,
1,2023/1151,suspect,oracle_suspect,2025/265 eff 2025-06-28 > cutoff 2025-05-20,
1,2023/1161,suspect,oracle_suspect,2024/535 eff 2024-10-01 > cutoff 2024-09-16,
1,2023/1168,suspect,oracle_suspect,2024/904 eff 2025-01-01 > cutoff 2024-12-16,
1,2023/1169,suspect,oracle_suspect,2024/906 eff 2025-01-01 > cutoff 2024-12-16,
1,2023/1188,core,,,OK
1,2023/1190,suspect,oracle_suspect,2024/905 eff 2025-01-01 > cutoff 2024-12-16,
1,2023/1205,core,,,OK
1,2023/1247,suspect,oracle_suspect,2024/123 eff 2024-04-01 > cutoff 2024-03-22,
1,2023/127,core,,,OK
1,2023/1281,suspect,oracle_suspect,2025/398 eff 2025-08-01 > cutoff 2025-06-10,
1,2023/1288,suspect,oracle_suspect,2024/753 eff 2025-01-01 > cutoff 2024-12-05,
1,2023/1296,suspect,oracle_suspect,2026/54 eff 2026-05-01 > cutoff 2026-01-16,
1,2023/1308,core,,,OK
1,2023/160,core,,,OK
1,2023/166,core,,,OK
1,2023/186,suspect,oracle_suspect,2026/32 eff 2026-11-20 > cutoff 2026-01-16,
1,2023/262,suspect,oracle_suspect,2023/1115 eff 2024-01-01 > cutoff 2023-12-14,
1,2023/270,suspect,oracle_suspect,2025/1312 eff 2026-01-01 > cutoff 2025-12-18,
1,2023/275,core,,,OK
1,2023/284,suspect,oracle_suspect,2024/569 eff 2025-01-01 > cutoff 2024-10-25,
1,2023/295,suspect,oracle_suspect,2023/1234 eff 2025-01-01 > cutoff 2023-12-21,
1,2023/309,suspect,oracle_suspect,2025/102 eff 2025-05-01 > cutoff 2025-03-20,
1,2023/314,core,,,OK
1,2023/383,core,,,OK
1,2023/498,suspect,oracle_suspect,2025/202 eff 2025-07-01 > cutoff 2025-04-25,
1,2023/502,suspect,oracle_suspect,2025/1386 eff 2026-01-01 > cutoff 2025-12-22,
1,2023/561,suspect,oracle_suspect,2025/478 eff 2026-01-01 > cutoff 2025-06-27,
1,2023/608,core,,,OK
1,2023/64,suspect,oracle_suspect,2025/6 eff 2025-01-17 > cutoff 2025-01-16,
1,2023/646,suspect,oracle_suspect,2025/922 eff 2025-10-20 > cutoff 2025-10-16,
1,2023/652,suspect,oracle_suspect,2024/216 eff 2024-06-01 > cutoff 2024-05-03,
1,2023/656,core,,,OK
1,2023/69,suspect,oracle_suspect,2024/61 eff 2024-02-05 > cutoff 2024-02-01,
1,2023/70,suspect,oracle_suspect,2024/60 eff 2024-02-05 > cutoff 2024-02-01,
1,2023/739,core,,,OK
1,2023/79,core,,,OK
1,2023/83,suspect,oracle_suspect,2024/99 eff 2024-03-06 > cutoff 2024-02-29,
1,2023/933,suspect,oracle_suspect,2025/1276 eff 2026-01-01 > cutoff 2025-12-18,
1,2023/934,suspect,oracle_suspect,2024/639 eff 2025-01-01 > cutoff 2024-11-21,
1,2023/96,suspect,oracle_suspect,2025/139 eff 2025-04-08 > cutoff 2025-04-04,
1,2023/961,suspect,oracle_suspect,2024/530 eff 2024-09-16 > cutoff 2024-09-10,
1,2023/964,suspect,oracle_suspect,2025/357 eff 2025-08-01 > cutoff 2025-06-18,
1,2023/99,suspect,oracle_suspect,2025/476 eff 2026-01-01 > cutoff 2025-06-27,
1,2024/1025,suspect,oracle_suspect,2025/223 eff 2025-05-15 > cutoff 2025-05-09,
1,2024/1066,suspect,oracle_suspect,2025/491 eff 2026-01-01 > cutoff 2025-06-27,
1,2024/151,suspect,oracle_suspect,2025/1206 eff 2026-01-01 > cutoff 2025-12-11,
1,2024/191,core,,,OK
1,2024/212,core,,,OK
1,2024/224,core,,,OK
1,2024/311,core,,,OK
1,2024/386,suspect,oracle_suspect,2025/1190 eff 2026-01-01 > cutoff 2025-12-11,
1,2024/41,suspect,oracle_suspect,2025/67 eff 2025-03-07 > cutoff 2025-03-06,
1,2024/482,core,,,OK
1,2024/570,suspect,oracle_suspect,2025/991 eff 2026-01-01 > cutoff 2025-11-13,
1,2024/577,suspect,oracle_suspect,2025/1182 eff 2026-01-01 > cutoff 2025-12-11,
1,2024/62,suspect,oracle_suspect,2024/291 eff 2024-06-05 > cutoff 2024-05-30,
1,2024/632,suspect,oracle_suspect,2026/97 eff 2026-02-01 > cutoff 2026-01-22,
1,2024/646,suspect,oracle_suspect,2025/254 eff 2025-06-01 > cutoff 2025-05-23,
1,2024/716,suspect,oracle_suspect,2026/100 eff 2026-02-01 > cutoff 2026-01-29,
1,2024/798,suspect,oracle_suspect,2025/73 eff 2025-03-15 > cutoff 2025-03-11,
1,2024/817,suspect,oracle_suspect,2025/222 eff 2025-05-15 > cutoff 2025-05-09,
1,2024/880,core,,,OK
1,2024/882,suspect,oracle_suspect,2025/110 eff 2025-04-01 > cutoff 2025-03-25,
1,2024/902,suspect,oracle_suspect,2025/366 eff 2025-07-01 > cutoff 2025-06-26,
1,2024/91,core,,,OK
1,2024/937,suspect,oracle_suspect,2025/1147 eff 2026-01-01 > cutoff 2025-12-05,
1,2025/1335,suspect,oracle_suspect,2026/96 eff 2026-03-01 > cutoff 2026-01-26,
1,2025/184,core,,,OK
1,2025/185,suspect,oracle_suspect,2025/496 eff 2026-01-01 > cutoff 2025-06-27,
1,2025/2,suspect,oracle_suspect,2025/42 eff 2025-02-10 > cutoff 2025-02-06,
1,2025/20,suspect,oracle_suspect,2026/147 eff 2026-03-04 > cutoff 2026-02-26,
1,2025/242,core,,,OK
1,2025/28,suspect,oracle_suspect,2025/1040 eff 2025-12-02 > cutoff 2025-11-27,
1,2025/351,suspect,oracle_suspect,2025/954 eff 2026-01-01 > cutoff 2025-10-30,
1,2025/507,suspect,oracle_suspect,2025/1156 eff 2026-01-01 > cutoff 2025-12-05,
1,2025/58,core,,,OK
1,2025/7,core,,,OK
2,1922/274,suspect,oracle_suspect,1997/1114 eff 1998-01-01 > cutoff 1997-12-11,
2,1927/4,suspect,oracle_suspect,1970/462 eff 1971-01-01 > cutoff 1970-07-07,
2,1930/39,suspect,oracle_suspect,1965/421 eff 1966-01-01 > cutoff 1965-07-23,
2,1942/197,suspect,oracle_suspect,2001/893 eff 2002-01-01 > cutoff 2001-10-26,
2,1965/145,suspect,oracle_suspect,2004/1071 eff 2005-02-01 > cutoff 2004-11-26,
2,1966/232,suspect,oracle_suspect,1992/1431 eff 1993-12-01 > cutoff 1992-12-18,
2,1966/612,suspect,oracle_suspect,1984/270 eff 1984-04-16 > cutoff 1984-03-30,
2,1966/662,suspect,oracle_suspect,1986/507 eff 1987-01-01 > cutoff 1986-06-27,
2,1967/585,suspect,oracle_suspect,2008/957 eff 2009-01-01 > cutoff 2008-12-19,
2,1970/545,suspect,oracle_suspect,2007/256 eff 2007-05-01 > cutoff 2007-03-08,
2,1970/761,suspect,oracle_suspect,2007/1386 eff 2008-01-01 > cutoff 2007-12-21,
2,1971/219,core,,,OK
2,1971/448,suspect,oracle_suspect,2001/675 eff 2001-08-01 > cutoff 2001-07-26,
2,1972/31,suspect,oracle_suspect,2001/1080 eff 2002-01-01 > cutoff 2001-11-23,
2,1973/186,suspect,oracle_suspect,1993/1279 eff 1994-01-01 > cutoff 1993-12-17,
